RepoID,Testing,Security,Research Support,Project Activity / Maintenance,Popularity / Engagement,Licensing & Compliance,Documentation,Dependency Analysis,Collaboration,Code Quality,AI Model Usage,GenAI Used,Agile Process
RID12281,0,0,6,5,7,5,8,6,5.5,4,0,0,0
RID12282,0,0,6,3,1,5,2,0,0,0,2,0,0
RID12283,0,0,10,3,3,5,1,0,0,0,0,0,0
RID12284,0,0,6,7,7,2,7,2,7.5,2,0,0,0
RID12285,0,0,4,3,1,5,0,0,0,0,0,0,0
RID12286,0,0,4,3,1,5,1,0,0,0,0,0,2
RID12287,0,0,5,5,3,8,5,4,5.5,2,0,0,0
RID12288,0,0,9,3,1,5,2,0,1,0,2,0,0
RID12289,0,0,5,5,8,5,7,0,7.5,2,5,0,2
RID12290,0,0,3,5,4,2,8,0,1.5,0,0,0,0
RID12291,0,0,7,3,2,2,1,0,0,0,2,0,2
RID12292,0,0,5,3,3,5,0,0,0,0,0,0,0
RID12293,0,0,10,3,4,5,3,0,1,0,0,0,2
RID12294,0,0,4,4,4,5,5,0,4.5,2,0,0,0
RID12295,0,0,4,3,0,5,0,0,0,0,0,0,0
RID12296,0,0,10,3,4,5,1,0,0,0,0,0,0
RID12297,0,0,7,3,4,5,1,0,0,0,0,0,2
RID12298,0,0,5,3,2,5,2,0,0,0,0,0,0
RID12299,0,0,4,5,4,5,6,0,6,0,0,0,2
RID12300,0,0,3,5,3,2,6,0,1.5,0,0,0,2
RID12301,0,0,3,6,4,8,7,2,5.5,2,2,0,2
RID12302,0,0,9,3,2,5,3,0,0,0,5,0,0
RID12303,0,0,10,3,1,5,1,0,0,0,5,0,0
RID12304,0,0,9,5,4,6,7,0,5.5,0,5,0,0
RID12305,0,0,4,5,4,2,4,0,1.5,0,0,0,0
RID12306,0,0,7,3,3,6,2,0,1,0,0,0,2
RID12307,0,0,10,3,3,5,2,0,0,0,0,0,0
RID12308,0,0,8,6,9,5,6,4,6.5,0,7,0,0
RID12309,0,0,9,3,3,5,2,0,0,0,0,0,0
RID12310,0,0,6,3,2,5,2,0,1,0,0,0,0
RID12311,0,0,3,5,4,5,1,4,4.5,2,0,0,2
RID12312,0,0,7,3,1,5,0,0,1,0,0,0,0
RID12313,0,0,4,4,3,2,3,0,1.5,0,0,0,0
RID12314,0,0,4,4,7,2,2,0,3.5,0,5,0,0
RID12315,0,0,6,5,4,6,5,2,8,2,2,0,0
RID12316,0,0,8,3,1,5,3,0,0,0,0,0,0
RID12317,0,0,9,3,2,7,1,0,1,0,0,0,2
RID12318,0,0,7,3,4,6,1,0,1,0,0,0,0
RID12319,0,0,10,3,2,5,2,0,1,0,2,0,0
RID12320,0,0,9,3,3,5,0,0,1,0,0,0,0
RID12321,0,0,10,3,4,5,2,0,0,0,5,0,0
RID12322,0,0,10,3,2,5,2,0,1,0,5,0,0
RID12323,0,0,8,3,1,5,0,0,0,0,5,0,0
RID12324,0,0,3,4,4,2,4,0,1.5,0,0,0,0
RID12325,0,0,9,6,6,8,5,0,4.5,3,2,0,2
RID12326,0,0,10,4,5,8,7,0,3.5,0,0,0,0
RID12327,0,0,8,5,7,5,8,0,6.5,2,5,0,2
RID12328,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12329,0,0,8,3,1,6,2,0,0,0,5,0,0
RID12330,0,0,6,3,1,6,1,0,0,0,2,0,0
RID12331,0,0,9,3,0,5,3,0,1,0,2,0,0
RID12332,0,0,4,5,4,5,4,0,2.5,2,2,0,2
RID12333,0,0,7,3,1,6,1,0,0,0,5,0,0
RID12334,0,0,7,3,2,6,2,0,1,2,0,0,0
RID12335,0,0,9,3,2,5,2,0,1,0,0,0,2
RID12336,0,0,9,3,0,5,2,0,1,0,0,0,0
RID12337,0,0,9,3,4,5,2,0,1,0,5,0,0
RID12338,0,0,7,5,3,5,5,0,5.5,0,0,0,2
RID12339,0,0,7,5,4,2,6,0,5.5,2,0,0,0
RID12340,0,0,5,3,4,5,1,0,0,0,5,0,2
RID12341,0,0,10,5,4,2,7,2,2.5,0,0,0,0
RID12342,0,0,6,3,3,5,2,0,1,0,0,0,0
RID12343,0,0,4,3,4,2,1,0,0,0,0,0,0
RID12344,0,0,10,3,2,5,2,0,1,0,0,0,2
RID12345,0,0,9,3,2,5,3,0,1,0,2,0,0
RID12346,0,0,10,3,2,5,3,0,1,0,5,0,0
RID12347,0,0,7,4,4,9,5,0,3.5,0,0,0,0
RID12348,0,0,10,3,2,5,1,0,1,0,0,0,0
RID12349,0,0,8,3,2,5,0,0,0,0,0,0,0
RID12350,0,0,8,3,4,5,3,0,1,0,0,0,0
RID12351,0,0,4,6,6,3,7,0,3.5,0,0,0,0
RID12352,0,0,7,3,1,5,0,0,0,0,0,0,0
RID12353,0,0,8,3,1,5,1,0,0,0,0,0,0
RID12354,0,10,8,4,6,6,6,0,1.5,0,0,0,2
RID12355,0,0,6,4,3,2,5,0,4.5,0,0,0,0
RID12356,0,0,8,3,4,5,1,0,0,0,2,0,0
RID12357,0,0,8,3,1,5,3,0,1,0,2,0,0
RID12358,0,0,9,3,2,5,1,0,0,0,0,0,0
RID12359,0,0,8,5,6,8,5,0,5.5,0,5,0,2
RID12360,0,0,8,3,6,5,7,0,1.5,0,0,0,0
RID12361,0,0,6,3,1,3,2,0,0,0,5,0,0
RID12362,0,0,4,5,5,3,8,0,4.5,5,2,0,4
RID12363,0,0,4,8,2,2,9,0,4.5,0,0,4,2
RID12364,0,0,10,3,3,5,2,0,1,0,2,0,0
RID12365,0,0,4,5,5,2,8,2,4.5,2,5,0,2
RID12366,0,0,8,7,6,5,8,0,7.5,2,2,0,2
RID12367,10,0,7,7,6,9,8,8,7.5,4,5,0,2
RID12368,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12369,0,0,8,6,10,5,7,2,8,2,0,0,2
RID12370,0,0,6,3,3,5,3,0,0,0,5,0,0
RID12371,0,0,8,3,2,5,3,0,0,0,0,0,2
RID12372,0,0,8,3,2,5,4,2,0,0,0,0,0
RID12373,0,0,9,3,1,5,3,0,1,0,0,0,0
RID12374,0,0,3,5,5,5,7,0,3.5,2,0,0,0
RID12375,0,0,3,3,0,5,0,0,0,0,0,0,0
RID12376,0,0,4,4,4,2,6,0,1.5,0,5,0,2
RID12377,0,0,9,3,2,5,1,0,0,0,0,0,0
RID12378,0,0,7,5,4,8,7,0,2.5,0,0,0,4
RID12379,1,0,8,7,6,5,6,2,7.5,0,0,0,0
RID12380,0,0,7,5,4,5,5,0,5.5,0,0,1,0
RID12381,0,0,10,8,10,5,7,4,7.5,4,2,2,2
RID12382,0,0,6,3,2,5,0,0,0,0,0,0,0
RID12383,3,0,6,7,4,8,6,2,7.5,2,0,0,3
RID12384,0,0,9,3,2,5,2,0,1,0,5,0,0
RID12385,0,0,9,6,9,8,9,2,8.5,2,0,0,4
RID12386,0,0,6,3,4,5,2,0,0,0,0,0,0
RID12387,0,0,3,5,4,5,7,0,3.5,0,0,0,0
RID12388,0,0,5,4,2,5,5,0,3.5,0,0,0,2
RID12389,0,0,7,5,9,5,5,0,6,2,5,0,0
RID12390,0,0,7,3,2,5,2,0,0,0,2,0,0
RID12391,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12392,0,0,8,5,4,3,6,0,7.5,2,2,0,2
RID12393,0,0,7,5,4,8,6,0,2.5,0,0,0,2
RID12394,0,0,7,5,4,2,7,0,5.5,4,2,0,0
RID12395,4,0,6,5,1,2,7,0,4.5,2,0,0,0
RID12396,0,0,4,4,3,5,7,0,3.5,0,0,0,0
RID12397,0,0,8,3,4,5,3,0,0,0,5,0,4
RID12398,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12399,0,0,7,3,3,5,2,0,1,0,0,0,4
RID12400,0,0,6,3,2,5,0,0,0,0,0,0,0
RID12401,0,0,9,3,0,5,3,0,1,0,2,0,0
RID12402,0,0,6,3,0,2,0,0,1,0,0,0,0
RID12403,0,0,6,7,7,5,7,0,7,2,0,0,0
RID12404,0,0,6,5,3,2,6,4,6.5,0,0,0,0
RID12405,0,0,10,3,1,5,0,0,0,0,0,0,0
RID12406,0,0,10,3,3,6,2,0,1,0,0,0,0
RID12407,0,0,7,7,7,8,4,8,7.5,4,0,0,2
RID12408,0,0,4,6,6,3,7,0,4.5,0,0,0,0
RID12409,0,0,4,5,4,3,7,0,4.5,0,5,0,0
RID12410,0,0,6,5,2,5,4,0,5.5,2,0,0,2
RID12411,0,0,7,7,5,5,7,2,7.5,2,0,0,0
RID12412,0,0,6,3,2,5,1,0,1,0,2,0,0
RID12413,0,0,8,3,2,6,2,0,1,0,0,0,0
RID12414,0,0,7,7,2,5,4,2,6.5,2,0,0,0
RID12415,0,0,9,3,4,7,1,0,1,0,0,0,2
RID12416,0,0,8,8,9,9,10,0,7.5,0,0,2,2
RID12417,0,0,7,3,3,5,2,0,0,0,0,0,0
RID12418,0,0,10,7,10,2,7,0,7.5,2,0,0,2
RID12419,0,0,5,3,2,5,2,0,0,0,2,0,0
RID12420,0,0,9,3,1,5,2,0,1,0,0,0,0
RID12421,0,0,3,3,4,2,5,0,1.5,0,2,0,2
RID12422,0,0,4,4,0,5,6,0,3,0,0,0,0
RID12423,0,0,10,5,5,5,9,0,6.5,0,2,0,0
RID12424,0,0,9,3,3,5,3,0,0,2,0,0,0
RID12425,0,0,8,3,3,5,2,0,1,0,2,0,2
RID12426,0,0,7,3,2,5,3,0,0,0,5,0,2
RID12427,0,0,10,3,3,5,2,0,1,0,0,0,0
RID12428,0,0,4,4,3,5,7,0,1.5,0,0,0,0
RID12429,0,0,6,3,2,5,4,0,1,0,0,0,2
RID12430,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12431,0,0,8,3,3,5,2,0,1,0,0,0,0
RID12432,0,0,4,5,4,5,8,0,5.5,2,2,0,0
RID12433,0,0,4,6,5,5,6,0,3.5,0,2,0,0
RID12434,0,0,4,5,3,3,7,0,3.5,0,0,0,2
RID12435,0,0,3,4,4,2,2,0,0,0,0,0,0
RID12436,0,0,3,5,3,5,6,0,3.5,0,0,0,0
RID12437,0,0,9,3,3,6,3,0,0,0,0,0,0
RID12438,0,0,7,3,2,5,3,0,1,0,2,0,0
RID12439,0,0,8,3,4,5,1,0,0,0,0,0,0
RID12440,0,0,8,3,1,5,2,0,1,0,5,0,0
RID12441,0,0,8,3,2,5,0,0,0,0,0,0,2
RID12442,0,0,10,3,2,5,2,0,1,0,0,0,0
RID12443,0,0,6,3,4,6,1,0,1,0,0,0,0
RID12444,0,0,6,3,4,5,2,0,0,0,0,0,0
RID12445,0,0,6,3,2,5,3,0,1,0,0,0,0
RID12446,0,0,9,6,5,6,8,0,5.5,2,0,0,2
RID12447,0,0,10,3,2,5,2,0,1,0,2,0,2
RID12448,0,0,4,5,5,5,6,2,4.5,2,0,0,0
RID12449,0,0,8,5,3,2,8,0,3.5,0,0,0,2
RID12450,0,0,10,3,4,5,2,0,0,0,0,0,0
RID12451,0,0,4,5,3,5,2,0,3.5,0,2,0,0
RID12452,0,0,6,3,2,5,2,0,0,0,0,0,0
RID12453,0,0,7,5,4,5,7,0,6.5,2,0,0,0
RID12454,0,0,5,4,2,5,6,2,6.5,4,2,0,0
RID12455,0,0,9,4,8,5,2,0,4.5,0,0,0,0
RID12456,0,0,7,3,3,5,4,0,0,0,0,0,0
RID12457,0,0,9,3,1,5,1,0,1,0,0,0,0
RID12458,0,0,6,3,2,6,1,0,1,0,0,0,0
RID12459,0,0,8,5,4,5,7,4,7,2,0,0,0
RID12460,0,0,7,3,2,2,1,0,2,0,2,0,0
RID12461,0,0,3,4,2,3,8,6,3.5,0,0,0,0
RID12462,0,0,5,3,1,5,0,0,0,0,0,0,0
RID12463,0,0,8,5,5,5,7,0,5.5,2,0,0,0
RID12464,0,0,3,7,8,3,7,0,7.5,0,5,0,4
RID12465,0,0,3,3,1,2,2,0,1.5,0,0,0,0
RID12466,0,0,3,4,1,3,5,0,1.5,0,0,0,2
RID12467,0,0,10,3,2,5,3,2,1,0,0,0,0
RID12468,0,0,8,8,8,8,10,4,7,4,5,0,4
RID12469,0,0,4,4,1,5,7,0,1.5,0,0,0,2
RID12470,0,0,9,3,2,7,1,0,0,0,0,0,0
RID12471,0,0,7,3,2,5,2,0,0,0,0,0,0
RID12472,0,0,9,4,5,5,6,0,2.5,0,0,0,2
RID12473,0,0,5,3,2,5,1,0,0,0,0,0,2
RID12474,0,0,6,3,3,5,1,0,0,0,2,0,0
RID12475,0,0,9,3,4,2,4,0,0,0,0,0,0
RID12476,0,0,4,3,2,6,2,0,1,0,0,0,0
RID12477,0,0,6,3,2,5,2,0,1,0,2,0,0
RID12478,0,0,6,3,2,5,2,0,1,0,2,0,0
RID12479,0,0,7,3,1,5,3,0,1,0,0,0,0
RID12480,0,0,8,3,3,5,2,0,1,0,0,0,0
RID12481,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12482,0,0,10,3,3,5,3,0,1,0,0,0,0
RID12483,0,0,10,3,1,5,3,0,1,0,2,0,0
RID12484,0,0,6,5,4,2,8,4,4.5,0,5,0,2
RID12485,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12486,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12487,0,0,3,3,2,5,0,0,0,0,0,0,0
RID12488,0,0,5,4,4,8,7,4,1.5,0,0,0,2
RID12489,0,0,9,3,2,5,3,0,1,0,2,0,0
RID12490,0,0,8,5,4,5,3,0,6.5,2,0,0,0
RID12491,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12492,0,0,3,5,3,2,7,0,1.5,0,0,0,0
RID12493,0,0,4,5,4,5,5,0,4.5,2,2,0,2
RID12494,0,0,4,3,1,5,3,0,0,0,5,0,0
RID12495,0,0,5,5,5,5,7,2,5.5,2,5,0,2
RID12496,0,0,9,6,7,8,9,0,6.5,0,0,0,2
RID12497,0,0,8,3,4,5,1,0,0,0,5,0,2
RID12498,0,0,5,3,2,5,0,0,0,0,0,0,0
RID12499,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12500,0,0,4,5,2,2,4,0,3.5,0,0,0,2
RID12501,0,0,10,3,1,5,2,0,1,0,5,0,0
RID12502,0,0,9,3,3,6,4,0,0,2,0,0,0
RID12503,0,0,8,3,4,5,3,0,0,0,5,0,0
RID12504,0,0,6,3,3,2,2,0,1.5,0,0,0,2
RID12505,0,0,10,3,0,5,3,0,1,0,0,0,0
RID12506,0,0,6,3,4,6,2,0,0,0,0,0,2
RID12507,0,0,9,3,3,5,2,0,1,0,0,0,0
RID12508,0,0,8,3,3,5,3,0,0,0,5,0,0
RID12509,0,0,10,3,1,5,3,0,1,0,2,0,0
RID12510,0,0,9,3,4,5,3,0,0,2,5,1,0
RID12511,0,0,7,7,10,8,8,4,9,4,0,2,3
RID12512,0,0,8,5,4,2,9,0,1.5,0,2,0,2
RID12513,0,0,10,3,1,5,3,2,1,0,5,0,0
RID12514,3,0,9,8,8,5,9,0,6.5,4,0,0,2
RID12515,0,0,6,6,5,9,8,2,7.5,4,2,0,5
RID12516,0,0,8,5,5,2,7,0,7.5,0,0,0,2
RID12517,0,0,10,3,0,5,2,0,1,0,0,0,0
RID12518,0,0,10,3,2,5,3,0,1,0,5,0,0
RID12519,0,0,6,3,2,2,3,0,0,0,0,0,2
RID12520,0,0,9,3,4,5,1,0,0,0,0,0,0
RID12521,0,0,4,4,3,2,3,0,1.5,0,0,0,2
RID12522,0,0,10,3,2,5,3,0,0,0,2,0,0
RID12523,0,0,6,3,0,5,0,0,0,0,0,0,0
RID12524,2,0,6,8,9,8,9,4,7.5,3,0,4,4
RID12525,0,0,3,3,3,2,5,0,2.5,0,0,0,0
RID12526,0,0,8,3,2,5,2,0,1,0,0,0,0
RID12527,0,0,9,3,2,5,2,0,1,0,2,0,0
RID12528,0,0,3,3,2,2,4,0,1.5,0,0,0,0
RID12529,0,0,10,3,1,5,2,0,1,0,2,0,0
RID12530,0,0,4,3,3,5,3,0,0,0,0,0,0
RID12531,0,0,8,3,2,5,2,0,1,0,0,0,0
RID12532,0,0,10,3,3,5,3,0,1,0,2,0,0
RID12533,0,0,8,3,1,2,2,0,1,0,0,0,0
RID12534,0,0,4,3,1,2,9,0,3.5,0,2,0,0
RID12535,0,0,8,3,4,5,1,0,1,0,0,0,0
RID12536,0,0,9,3,2,5,2,0,1,0,0,0,0
RID12537,0,0,4,5,7,5,7,4,3.5,0,10,0,0
RID12538,0,0,8,5,2,5,5,0,7,4,2,0,2
RID12539,0,0,4,5,5,5,6,0,4.5,0,0,0,0
RID12540,0,0,6,5,2,5,7,0,2.5,0,0,0,2
RID12541,0,0,7,3,2,5,3,0,1,0,5,0,0
RID12542,0,0,10,3,2,5,2,2,1,0,0,0,0
RID12543,0,0,3,8,9,3,8,6,6,4,0,2,3
RID12544,0,0,4,5,3,5,7,0,3.5,0,0,0,0
RID12545,0,0,6,5,7,2,4,0,4.5,0,0,0,0
RID12546,0,0,8,3,0,5,2,0,1,0,0,0,0
RID12547,0,0,8,3,1,5,3,0,1,0,0,0,0
RID12548,0,0,8,3,1,5,2,0,1,0,0,0,0
RID12549,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12550,0,0,5,3,2,5,3,0,0,0,2,0,0
RID12551,0,0,6,5,5,5,7,0,4.5,0,0,0,2
RID12552,0,0,8,3,4,2,1,0,1.5,0,5,0,0
RID12553,0,0,10,3,1,5,3,0,1,0,2,0,0
RID12554,0,0,3,4,2,2,4,0,1.5,0,0,0,0
RID12555,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12556,0,0,7,5,2,7,3,0,7,2,0,0,2
RID12557,0,0,7,5,2,7,3,0,8,2,0,0,0
RID12558,0,0,5,4,6,8,7,6,7.5,2,0,0,0
RID12559,0,0,9,3,4,5,1,0,0,0,0,0,0
RID12560,0,0,7,5,5,5,6,0,5.5,0,0,0,0
RID12561,0,0,6,4,2,9,8,0,4.5,2,0,0,0
RID12562,0,0,3,3,2,5,3,0,0,2,0,0,0
RID12563,0,0,10,5,5,6,6,2,8,2,0,0,2
RID12564,0,0,10,5,6,6,7,2,8,2,0,0,2
RID12565,0,0,8,3,0,5,3,0,1,0,0,0,0
RID12566,0,0,9,3,2,5,3,0,1,0,0,0,0
RID12567,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12568,0,0,7,3,3,5,0,0,0,0,0,0,0
RID12569,0,0,3,4,4,5,1,0,1.5,0,0,0,0
RID12570,0,0,9,3,2,5,3,0,1,0,0,0,0
RID12571,0,0,10,6,3,5,7,6,5.5,0,0,0,2
RID12572,0,0,8,4,5,5,7,0,4.5,0,0,0,2
RID12573,0,0,4,5,1,2,6,0,1.5,0,0,0,0
RID12574,0,0,4,5,4,2,7,0,2,0,0,0,0
RID12575,0,0,4,4,2,2,7,0,1.5,0,0,0,0
RID12576,0,0,4,5,3,2,7,0,2.5,0,0,0,0
RID12577,0,0,8,4,6,2,6,0,2.5,0,0,0,0
RID12578,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12579,0,0,5,4,4,5,8,0,1.5,2,0,0,2
RID12580,0,0,8,5,6,5,6,0,5.5,0,0,0,0
RID12581,0,0,10,3,2,5,1,0,0,2,2,0,0
RID12582,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12583,0,0,9,3,1,5,2,0,1,0,0,0,0
RID12584,0,3,8,7,8,5,7,0,7.5,2,5,0,0
RID12585,0,0,8,3,0,5,3,0,1,0,0,0,0
RID12586,0,0,9,3,2,5,3,0,0,0,0,0,2
RID12587,0,0,7,3,5,2,0,0,3.5,0,0,0,0
RID12588,0,0,4,4,3,2,7,0,1.5,0,2,0,2
RID12589,0,0,10,3,2,5,3,0,1,0,0,0,2
RID12590,0,0,9,6,9,8,8,0,7.5,0,5,0,0
RID12591,0,0,10,3,4,6,4,0,0,0,0,0,2
RID12592,0,0,10,3,3,5,3,0,1,0,2,0,0
RID12593,0,0,3,4,2,2,5,0,1.5,0,0,0,0
RID12594,0,0,4,5,4,5,5,6,6.5,2,0,0,0
RID12595,0,0,7,3,0,5,1,0,0,0,0,0,0
RID12596,0,0,6,3,3,5,2,0,0,0,0,0,2
RID12597,3,0,4,5,5,5,6,0,5.5,0,0,0,0
RID12598,0,0,3,5,3,5,7,2,3.5,0,0,0,2
RID12599,0,0,10,8,8,8,8,2,7.5,2,2,0,3
RID12600,0,0,8,3,1,5,3,0,1,0,0,0,0
RID12601,0,0,7,3,1,5,2,0,1,0,0,0,0
RID12602,0,0,6,3,2,5,3,0,1,0,0,0,0
RID12603,0,0,8,3,2,5,3,0,1,0,0,0,0
RID12604,0,0,10,3,0,5,3,0,1,0,0,0,0
RID12605,0,0,6,5,3,6,6,0,3.5,0,2,0,0
RID12606,4,0,7,7,5,5,5,4,7.5,4,0,0,2
RID12607,0,0,5,5,1,5,7,4,7,0,0,0,0
RID12608,0,0,7,3,2,5,2,0,1,0,2,0,0
RID12609,0,0,6,5,6,2,7,4,4.5,0,7,0,0
RID12610,0,0,10,3,0,5,3,0,1,0,2,0,0
RID12611,0,0,3,5,3,2,7,0,3.5,0,5,0,0
RID12612,0,0,4,3,2,5,0,0,0,0,0,0,0
RID12613,0,0,10,3,2,5,2,0,1,0,0,0,0
RID12614,0,0,9,3,2,6,2,0,1,0,0,0,0
RID12615,0,0,10,3,3,5,1,0,0,0,0,0,0
RID12616,0,0,4,3,2,2,5,0,2.5,0,0,0,2
RID12617,0,0,4,5,3,9,7,0,6.5,2,0,0,2
RID12618,0,0,5,5,4,2,7,0,2.5,0,2,0,0
RID12619,0,0,4,5,4,2,7,0,3.5,0,2,0,2
RID12620,0,0,7,5,5,2,6,0,4.5,0,2,0,2
RID12621,0,0,3,4,1,2,7,0,1.5,0,2,0,0
RID12622,0,0,7,5,1,2,7,0,5.5,0,2,0,2
RID12623,0,0,5,5,4,2,7,0,5.5,2,2,0,0
RID12624,0,0,6,3,2,5,2,0,1,0,5,0,0
RID12625,0,0,10,3,3,5,3,0,1,0,5,0,0
RID12626,0,0,10,3,1,5,3,0,1,0,2,0,0
RID12627,0,0,9,3,3,2,0,0,0,0,2,0,2
RID12628,2,0,9,8,9,6,8,0,8,2,5,0,2
RID12629,0,0,6,3,2,5,2,0,1,0,0,0,0
RID12630,0,0,6,3,2,5,3,0,1,0,2,0,0
RID12631,0,0,9,3,1,5,3,0,1,0,2,0,0
RID12632,0,0,4,4,1,2,3,0,3.5,0,0,0,0
RID12633,0,0,6,5,5,6,3,0,5.5,0,2,0,0
RID12634,0,0,5,5,4,5,6,0,5.5,2,0,0,0
RID12635,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12636,0,0,10,3,1,5,2,0,1,0,2,0,0
RID12637,0,0,10,3,1,5,2,0,0,0,0,0,2
RID12638,0,0,3,5,3,5,5,0,1.5,0,0,0,0
RID12639,0,0,5,5,9,5,8,8,6.5,2,4,0,0
RID12640,0,0,5,5,7,2,6,0,6.5,2,0,0,0
RID12641,0,0,3,4,2,2,5,0,3.5,0,0,0,0
RID12642,0,0,10,3,3,7,2,0,1,0,0,0,0
RID12643,0,0,9,6,8,8,7,0,5.5,0,5,2,2
RID12644,0,0,8,3,2,2,2,0,0,0,0,0,0
RID12645,0,0,9,5,3,8,5,0,6.5,4,0,0,2
RID12646,0,0,10,7,6,5,7,0,7.5,4,0,4,2
RID12647,0,0,9,3,2,5,0,0,0,0,0,0,0
RID12648,0,0,9,3,0,5,0,0,0,0,0,0,0
RID12649,0,0,10,3,3,5,2,0,1,0,0,0,0
RID12650,0,0,4,3,2,2,0,0,1.5,0,0,0,0
RID12651,0,0,4,5,9,8,8,0,7.5,2,0,0,2
RID12652,0,0,5,5,5,2,6,2,5.5,0,0,0,2
RID12653,0,0,8,5,7,7,4,0,4.5,0,0,0,2
RID12654,0,0,6,3,2,5,1,0,1,0,0,0,0
RID12655,0,0,10,4,4,2,5,0,4.5,0,0,0,0
RID12656,0,0,5,3,4,6,2,0,1,0,2,0,2
RID12657,2,0,8,9,7,5,8,2,7.5,4,0,0,4
RID12658,0,0,10,7,8,5,9,2,6.5,4,0,0,2
RID12659,0,0,3,3,2,2,6,0,2.5,0,0,0,0
RID12660,0,0,9,3,1,5,3,0,1,0,2,0,0
RID12661,0,0,10,3,3,5,3,0,1,0,5,0,2
RID12662,0,0,10,3,3,5,3,0,0,0,5,0,0
RID12663,0,0,8,3,1,2,1,0,0,0,0,0,0
RID12664,0,0,10,5,6,2,10,0,3,0,2,0,2
RID12665,2,2,4,8,9,3,8,0,6.5,2,0,0,3
RID12666,0,0,9,7,7,6,6,0,7.5,2,2,0,0
RID12667,0,0,7,7,4,5,9,8,6.5,4,0,0,2
RID12668,10,0,4,5,2,5,6,0,5.5,0,5,0,2
RID12669,0,0,8,3,2,5,3,0,1,0,0,0,0
RID12670,0,0,9,5,6,2,6,2,5.5,2,0,0,0
RID12671,0,0,10,3,3,5,3,0,1,0,5,0,2
RID12672,6,0,3,8,7,3,8,2,7,2,2,4,4
RID12673,0,0,6,3,0,2,1,0,0,2,0,0,2
RID12674,0,0,3,3,1,5,2,0,0,0,5,0,2
RID12675,0,0,8,3,2,5,3,0,1,0,2,0,0
RID12676,0,0,10,3,0,5,2,0,1,0,0,0,0
RID12677,0,0,9,3,2,5,2,0,1,0,2,0,0
RID12678,0,0,8,6,10,5,8,0,7.5,4,2,1,0
RID12679,0,0,10,3,1,5,2,0,1,0,5,0,0
RID12680,0,0,9,3,2,5,3,0,1,0,0,0,0
RID12681,0,0,4,4,2,5,6,0,1.5,0,0,0,0
RID12682,0,0,10,3,3,5,3,0,1,0,0,0,0
RID12683,0,0,6,3,2,5,1,0,0,0,0,0,0
RID12684,0,0,10,3,1,5,2,0,1,0,2,0,0
RID12685,0,0,9,3,4,5,2,0,0,0,5,0,0
RID12686,0,0,4,6,9,2,8,0,6.5,0,0,0,0
RID12687,0,0,7,3,2,2,3,0,0,0,5,0,0
RID12688,0,0,8,3,4,5,1,0,0,0,2,0,0
RID12689,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12690,0,0,4,5,5,2,7,0,5,0,0,0,0
RID12691,5,0,9,8,5,3,7,0,5.5,2,0,0,2
RID12692,0,0,9,3,3,5,2,0,1,0,0,0,0
RID12693,0,0,6,3,4,5,6,0,5.5,0,0,0,2
RID12694,0,0,8,3,2,5,3,0,0,0,2,0,0
RID12695,0,0,7,5,8,2,7,0,6.5,0,0,0,0
RID12696,0,0,4,3,0,2,2,0,0,0,0,0,2
RID12697,0,0,9,3,2,5,2,0,0,0,5,0,0
RID12698,0,0,10,3,3,6,1,0,1,0,0,0,0
RID12699,0,0,6,7,7,5,9,4,7.5,4,0,0,2
RID12700,0,0,8,3,4,5,1,0,1,0,0,0,0
RID12701,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12702,0,0,10,3,3,5,2,0,1,0,0,0,0
RID12703,0,0,6,5,4,2,6,0,5.5,2,0,0,0
RID12704,0,0,6,3,3,5,0,0,1,0,0,0,0
RID12705,0,0,6,3,3,5,3,0,0,0,2,0,0
RID12706,0,3,6,5,5,5,7,0,7.5,2,0,0,2
RID12707,0,0,8,3,2,5,3,0,1,0,5,0,0
RID12708,0,0,3,4,3,2,2,0,1.5,0,0,0,0
RID12709,0,0,4,5,1,2,6,0,2.5,0,2,0,2
RID12710,0,0,7,3,4,5,2,0,0,0,0,0,0
RID12711,0,0,9,5,2,8,10,4,5.5,0,5,0,0
RID12712,0,0,8,3,2,5,3,0,0,0,0,0,0
RID12713,0,0,10,5,5,5,8,0,8.5,0,0,0,3
RID12714,0,0,8,3,1,5,3,0,1,0,2,0,0
RID12715,0,0,3,3,0,5,2,0,0,0,0,0,0
RID12716,0,0,6,3,0,5,3,2,1,0,0,0,0
RID12717,0,0,4,3,3,6,2,0,1,0,0,0,2
